date,mean_risk_z,high_intensity,low_intensity,dispersion,total_assets,mean_risk_z_smooth,high_intensity_smooth,portfolio_risk_regime_raw,portfolio_risk_regime
2024-07-03,0.06708572706544366,0.12429378531073447,0.04519774011299435,0.8332965926245431,354,-0.0028401262565363127,0.11114677173760061,NORMAL,NORMAL
2024-07-04,0.1286841036219898,0.14084507042253522,0.02535211267605634,0.8161559576419019,355,0.03205636249677528,0.1218509970897133,NORMAL,NORMAL
2024-07-05,-0.013840544112975178,0.07605633802816901,0.04225352112676056,0.6957602244535382,355,0.04014261725792294,0.11678829209260735,NORMAL,NORMAL
2024-07-08,-0.026785281015875396,0.07692307692307693,0.03133903133903134,0.6705990253807732,351,0.04996314853134293,0.1143054723187213,NORMAL,NORMAL
2024-07-09,0.06030852960876118,0.08450704225352113,0.05070422535211268,0.812900057858561,355,0.0430905070334688,0.10052506258760734,NORMAL,NORMAL
2024-07-10,0.04681051097325691,0.10306406685236769,0.04735376044568245,0.852814756774298,359,0.03903546381503145,0.09627911889593399,NORMAL,NORMAL
2024-07-11,0.02347057651057679,0.10526315789473684,0.04709141274238227,0.8188375554286832,361,0.017992758392748852,0.08916273639037432,NORMAL,NORMAL
2024-07-12,-0.011252350778649835,0.08635097493036212,0.036211699164345405,0.7770427689128144,359,0.01851039705961392,0.09122166377081294,NORMAL,NORMAL
2024-07-15,-0.22527872968559132,0.05013927576601671,0.0947075208913649,0.701021275600318,359,-0.021188292674329263,0.08586490353940089,NORMAL,NORMAL
2024-07-16,-0.09366530463739932,0.0886426592797784,0.09418282548476455,0.8817640765505107,361,-0.05198305952356136,0.08669202694465235,NORMAL,NORMAL
2024-07-17,0.043954354590632884,0.10644257703081232,0.05322128851540616,0.880844568096867,357,-0.05255429080008618,0.08736772898034127,NORMAL,NORMAL
2024-07-18,-0.039878298255609824,0.13714285714285715,0.13142857142857142,1.0387676313772567,350,-0.06522406575332348,0.09374366882996533,NORMAL,NORMAL
2024-07-19,0.1065064681418177,0.15229885057471265,0.08333333333333333,0.9777897945127956,348,-0.04167230196922998,0.10693324395883544,NORMAL,NORMAL
2024-07-22,-0.16848773651583066,0.09169054441260745,0.10028653295128939,0.8734699076224275,349,-0.030314103335277853,0.11524349768815359,NORMAL,NORMAL
2024-07-23,-0.1314412727028462,0.11781609195402298,0.16091954022988506,1.0008067223153352,348,-0.03786929694836723,0.12107818422300251,NORMAL,NORMAL
2024-07-24,-0.08253946815915159,0.12359550561797752,0.14887640449438203,1.0443693860018721,356,-0.06316806149832413,0.12450876994043554,NORMAL,NORMAL
2024-07-25,-0.030040596315757385,0.12857142857142856,0.09714285714285714,0.9196974208912798,350,-0.06120052111035364,0.12279448422614983,NORMAL,NORMAL
2024-07-26,-0.116478817986457,0.09593023255813954,0.10755813953488372,0.8507891830552405,344,-0.10579757833600859,0.11152076062283522,NORMAL,NORMAL
2024-07-29,-0.0657732609101946,0.09859154929577464,0.09014084507042254,0.8725298707356048,355,-0.08525468321488136,0.11290096159946865,NORMAL,NORMAL
2024-07-30,0.001721433898366292,0.08959537572254335,0.046242774566473986,0.8132967043959622,346,-0.058622141894638866,0.10725681835317273,NORMAL,NORMAL
2024-07-31,0.050357288810647695,0.07780979827089338,0.05475504322766571,0.7965150526391522,347,-0.032042790500679014,0.0980996768837559,NORMAL,NORMAL
2024-08-01,0.10759495657824254,0.1391304347826087,0.04927536231884058,0.903470327326462,345,-0.004515679921879029,0.10021147812599192,NORMAL,NORMAL
2024-08-02,0.16747232555682773,0.1807909604519774,0.0847457627118644,1.1164143774680917,354,0.05227454878677791,0.1171836237047595,NORMAL,NORMAL
